seed,valid,calibration_error,nominal_sndr,physical_sndr,calibrated_sndr,oracle_gap_db,cal_gain_db,nominal_enob,physical_enob,calibrated_enob,nominal_sndr_int12,physical_sndr_int12,calibrated_sndr_int12,nominal_enob_int12,physical_enob_int12,calibrated_enob_int12,nominal_sfdr_int12,nominal_sfdr,physical_sfdr,calibrated_sfdr,dnl_peak,dnl_rms,inl_peak,inl_rms,n_missing,n_non_monotonic,n_float_backsteps,worst_float_step_lsb,max_integer_jump,max_float_rollback_lsb,max_integer_rollback_lsb,float_nonmonotonic_input_fraction,integer_nonmonotonic_input_fraction,err_H1C,err_H2C,err_H4C,err_H8C-R,err_H8C-A,err_H16C,err_H32C,ratio_H1C,ratio_H2C,ratio_H4C,ratio_H8C-R,ratio_H8C-A,ratio_H16C,ratio_H32C
10055,True,,63.832,74.681,74.546,0.135,10.714,10.311,12.113,12.091,63.4,71.189,71.147,10.239,11.533,11.526,71.725,71.946,96.133,94.129,0.7360655721385536,0.3314713452643471,0.8953366521001259,0.3328768971687686,0,132,183,-0.837785373440056,1,0.837785373440056,1,0.0017949171134721274,0.0007821749579330876,0.0676,0.088,0.0433,0.0989,0.2209,0.1394,0.5107,0.000624,-0.000714,-0.000285,-0.000246,0.00012,-0.000165,-0.0002
10056,True,,59.081,74.655,74.144,0.511,15.063,9.522,12.109,12.024,58.937,71.179,70.981,9.498,11.531,11.499,63.896,63.877,95.936,90.911,0.7666482094761466,0.32781809215252794,0.950802075636516,0.3859707602957797,0,756,886,-0.8426440658349748,1,0.8426440658349748,1,0.0012068972221363679,0.0010607502672614,0.4598,0.7411,1.6261,3.0187,2.9239,6.1863,11.9461,-0.001004,0.000981,-0.000605,-0.000198,0.000213,-2.9e-05,-6.4e-05
10057,True,,59.709,74.487,74.295,0.192,14.586,9.626,12.081,12.049,59.544,71.275,70.999,9.599,11.547,11.502,66.25,66.154,96.672,95.308,0.8571936176818898,0.3305408401264131,0.8977266394323292,0.3716831931500017,0,7,19,-0.6599200619079966,1,0.6599200619079966,1,9.05303960238353e-05,3.2438993747163636e-05,0.3477,0.2342,0.5172,1.1179,1.1236,1.963,4.1971,0.003147,-0.000424,-0.000261,5.3e-05,-0.00037,-0.000205,-0.000117
10058,True,,56.737,74.596,74.555,0.041,17.818,9.132,12.099,12.092,56.627,71.313,71.29,9.114,11.554,11.55,61.98,61.948,96.248,93.543,0.7712147238709439,0.3340042593038159,0.7448191315157202,0.284217022767062,0,111,145,-0.8330624852492292,1,0.8330624852492292,1,0.000338379685878657,4.870260979793922e-05,0.4625,0.8522,1.6061,3.096,3.2423,6.4206,12.5884,-1.2e-05,-0.000443,6.8e-05,-0.000296,0.000118,-7e-06,-9.2e-05
10059,True,,58.585,74.794,74.724,0.07,16.139,9.439,12.132,12.12,58.468,71.305,71.223,9.42,11.552,11.539,64.349,64.33,96.694,96.658,0.7236884701493651,0.3331430068596027,0.7297842453349286,0.29439802293944123,0,1,2,-0.358858821776721,1,0.358858821776721,1,4.262107265544379e-05,2.1310536327728835e-05,0.2452,0.4791,0.8757,1.8077,1.847,3.6034,7.1852,0.000484,-8.3e-05,8e-06,1.6e-05,-0.000144,0.000148,4.7e-05
10060,True,,59.193,74.706,74.562,0.144,15.369,9.54,12.117,12.093,59.067,71.318,71.155,9.519,11.554,11.527,63.816,63.776,96.147,96.328,0.7731009373155273,0.3281822296494775,0.8898150642210927,0.32823017490667283,0,511,622,-0.8422842235213466,1,0.8422842235213466,1,0.001704126369395654,0.001101797833466052,0.4119,0.7687,1.4647,2.8967,2.7912,5.5147,11.1416,0.000358,-0.000701,0.000247,-0.000181,-0.000127,-5.6e-05,-0.000128
10061,True,,60.469,74.721,74.034,0.687,13.565,9.752,12.12,12.006,60.304,71.185,70.842,9.725,11.532,11.475,65.97,65.873,97.023,94.808,0.8631292210030019,0.33280477745693404,0.8150658575756454,0.3275992473812023,0,114,151,-0.8379544645226815,1,0.8379544645226815,1,0.0020686469808004508,0.001167841389215734,0.1189,0.0502,0.1437,0.2231,0.0647,0.1079,0.2312,-7.7e-05,-0.000498,-0.000661,-4e-06,-5e-06,-0.000226,-0.000189
10062,True,,62.073,74.548,73.641,0.907,11.568,10.019,12.091,11.94,61.764,71.262,70.726,9.967,11.545,11.456,67.973,67.915,95.692,89.691,0.7978317926128802,0.3296883223176974,1.0291790747099028,0.35231861157448313,0,23,63,-0.6779744111013315,1,0.6779744111013315,1,0.0017894860145913733,0.000608105700745612,0.356,0.7043,1.3661,3.076,2.8602,5.7078,11.799,0.000775,0.000316,0.000491,-0.000188,0.000225,0.000447,5.5e-05
10063,True,,59.068,74.658,74.343,0.315,15.275,9.52,12.109,12.057,58.945,71.367,71.029,9.499,11.563,11.506,63.376,63.347,95.326,91.145,0.9176788196036532,0.3261721538591076,0.5978134655422609,0.2573933314894498,0,512,621,-0.8452547346628307,1,0.8452547346628307,1,0.0030783525825256643,0.001587162493988286,0.6027,1.3189,2.2819,4.7028,4.6733,9.3577,18.7169,0.002098,-0.001104,0.000267,0.000128,0.000506,0.000153,0.000146
10064,True,,64.051,74.768,74.631,0.137,10.58,10.347,12.128,12.105,63.664,71.216,71.23,10.283,11.537,11.54,70.143,70.113,96.891,96.655,0.7347666692450041,0.32980592413075266,0.6776084057124733,0.2649123155669222,0,0,1,-0.22415628989301695,1,0.22415628989301695,0,8.793324450997206e-06,0.0,0.027,0.0756,0.1373,0.1569,0.3332,0.3038,0.6296,0.000294,-0.000679,6.6e-05,0.000179,0.000506,0.00017,0.000106
10065,True,,64.574,74.677,74.601,0.076,10.027,10.434,12.112,12.1,64.085,71.353,71.322,10.353,11.56,11.555,72.686,72.546,97.219,94.525,0.8081660079312938,0.3300682383201127,0.6952160834882763,0.28631098723476406,0,14,21,-0.7349451408472305,1,0.7349451408472305,1,0.00038171577074812225,0.00019468668263937158,0.1976,0.3405,0.6945,1.2574,1.1969,2.352,4.451,0.000681,-0.000854,-6.7e-05,0.00026,0.000133,-8.7e-05,-7.3e-05
10066,True,,54.938,74.795,74.513,0.282,19.575,8.834,12.132,12.085,54.868,71.31,71.19,8.822,11.553,11.533,60.539,60.495,96.676,96.089,0.7477070498191853,0.3329952077817455,0.6598247175589333,0.26662030862683866,0,608,740,-0.8351653429331236,1,0.8351653429331236,1,0.0012311981888090792,0.0009635376884418642,0.2822,0.4985,1.0652,1.8554,1.8462,3.5279,7.2744,0.00072,-0.000244,-0.000165,0.000108,-0.000176,-5e-05,3.9e-05
10067,True,,64.513,74.468,74.435,0.033,9.922,10.424,12.078,12.072,64.089,71.103,71.058,10.354,11.519,11.511,74.523,74.394,95.091,95.109,0.7662084887066785,0.33111019977683903,0.7425900939117739,0.2870203567150651,0,247,307,-0.8347779555301713,1,0.8347779555301713,1,0.0012338684234247097,0.000851972670906719,0.2904,0.5778,1.1185,2.0545,2.1931,4.1083,8.1625,0.000809,-0.000437,-5.5e-05,0.000223,5.4e-05,0.000179,0.000231
10068,True,,58.713,74.891,74.478,0.413,15.765,9.461,12.148,12.079,58.576,71.333,71.065,9.438,11.557,11.512,64.852,64.893,95.268,94.733,0.7896611280754129,0.333774211109206,0.818894226728931,0.3027961011589699,0,251,305,-0.8322972490177563,1,0.8322972490177563,1,0.0005201380789917921,0.00022982719045306385,0.4833,0.9256,1.8958,3.6548,3.754,7.3389,14.5015,0.000349,0.000175,-0.00057,-0.000122,-0.000275,1.8e-05,-2.6e-05
10069,True,,60.694,74.711,74.561,0.15,13.867,9.79,12.118,12.093,60.494,71.243,71.128,9.756,11.542,11.523,66.849,66.8,96.525,96.413,0.7282983354009582,0.3310371588067443,0.8790874620032589,0.3437037267800327,0,858,1065,-0.8369362633661694,1,0.8369362633661694,1,0.0051391835642207034,0.0029891984494418897,0.1653,0.2527,0.4368,0.7011,0.6966,1.4113,2.6959,0.001082,-0.000455,-0.000546,-0.000297,-3.5e-05,-2.3e-05,-0.000213
10070,True,,64.95,74.629,74.196,0.433,9.246,10.497,12.104,12.033,64.409,71.196,70.882,10.407,11.534,11.482,72.635,72.649,95.311,90.406,0.7650584538362846,0.3294149576455707,0.6583716840410229,0.2648601220289869,0,166,245,-0.8409588818021803,1,0.8409588818021803,1,0.00220631814172077,0.000498666169390151,0.2974,0.6872,0.944,1.9904,2.1786,3.8705,7.8173,-0.001154,-0.00182,-0.000173,-0.00038,-0.000278,-0.000134,-0.000274
10071,True,,61.857,74.542,74.505,0.037,12.648,9.983,12.09,12.084,61.571,71.194,71.046,9.935,11.534,11.509,68.564,68.608,96.277,96.115,0.831705168626854,0.32812769719237855,0.7933185522704344,0.34648705084701603,0,341,439,-0.8434555997450843,1,0.8434555997450843,1,0.004054753547279924,0.0026838741554972775,0.5526,0.908,1.7997,3.542,3.6105,7.1404,14.0918,-0.001975,0.00012,-0.000319,-0.000108,-0.000322,-7.7e-05,-0.000141
10072,True,,61.195,74.707,74.151,0.556,12.956,9.873,12.117,12.025,60.935,71.043,70.838,9.83,11.509,11.475,68.986,69.075,96.398,94.068,0.7620398413734693,0.3335868786867383,0.8293479067714131,0.2975643719490134,0,63,140,-0.8379092552718248,1,0.8379092552718248,1,0.003015632937269871,0.0006034233769611277,0.0688,0.1764,0.0166,0.0401,0.0396,0.1145,0.1945,-0.000152,0.001299,-3.2e-05,3.8e-05,-9.6e-05,3.1e-05,9e-06
10073,True,,68.198,74.585,74.487,0.098,6.289,11.036,12.097,12.081,67.119,71.361,71.048,10.857,11.562,11.51,76.018,75.912,97.531,95.514,0.7642587342844973,0.32826510774487744,0.6036348368791136,0.25585920175669585,0,142,199,-0.840814876276454,1,0.840814876276454,1,0.0022692611852994163,0.0014858068255193817,0.2947,0.4357,1.0772,1.9082,1.8767,3.7406,7.4861,-0.000879,0.000493,0.000273,4.2e-05,9.3e-05,0.000222,0.000108
10074,True,,66.151,74.572,74.517,0.055,8.366,10.696,12.095,12.086,65.384,71.23,71.19,10.569,11.54,11.533,69.647,69.76,95.203,94.455,0.8310945757409391,0.3282858873850585,0.8752329139177247,0.3403533751988838,0,251,300,-0.8447227991437103,1,0.8447227991437103,1,0.0012508247135559528,0.0009139901256998111,0.4745,1.0971,2.2855,4.3525,4.334,8.5526,17.3473,0.000776,-0.000289,-0.000133,-0.000154,-0.000209,-7.3e-05,-6.6e-05
10075,True,,71.336,74.613,74.599,0.014,3.263,11.558,12.102,12.1,69.444,71.277,71.229,11.243,11.548,11.54,82.917,83.432,94.055,94.444,0.7910081645516098,0.3281744665909014,0.8794661021704385,0.37293053324091563,0,673,839,-0.8447758944903399,1,0.8447758944903399,1,0.00275844368897173,0.0013347608912923424,0.671,1.2233,2.3097,4.3518,4.3641,8.6439,17.4816,0.000791,0.000139,0.000129,1.2e-05,0.000123,4.8e-05,-5e-06
10076,True,,62.548,74.536,74.364,0.172,11.816,10.098,12.089,12.06,62.214,71.081,71.024,10.042,11.515,11.506,70.116,70.206,94.546,95.709,0.7067825098031764,0.33275123762346215,0.9844198052237814,0.3786128793894856,0,6,60,-0.4801208826443144,1,0.4801208826443144,1,0.0033354677534193754,0.00022812470845700109,0.1301,0.2726,0.6591,1.1302,1.1673,2.56,4.9032,-0.000826,-0.000377,-0.000196,0.000201,0.000264,0.000311,0.000367
10077,True,,69.065,74.376,74.066,0.31,5.001,11.18,12.063,12.011,67.789,71.126,70.936,10.968,11.523,11.491,77.258,77.118,95.855,91.942,0.9722390443941229,0.3260645065123435,0.7532387895220475,0.29201891726635654,0,135,176,-0.847397070259376,1,0.847397070259376,1,0.0023379631786497952,0.0015972150669531589,0.7278,1.4811,3.0499,6.1117,6.1432,12.1076,24.2217,0.000471,0.000173,0.00082,0.000253,-0.000136,8.2e-05,4.9e-05
10078,True,,60.339,74.767,74.598,0.169,14.259,9.731,12.127,12.099,60.137,71.203,71.275,9.697,11.535,11.547,67.071,67.096,96.29,97.277,0.8530979367100211,0.33209857527904174,0.9129419870644171,0.33876242530997136,0,681,810,-0.8351337399385557,1,0.8351337399385557,1,0.003332031747276653,0.002705474239230714,0.3183,0.5944,0.9079,1.8003,1.8199,3.6112,7.2761,0.001255,-0.00032,-0.000211,-0.000245,-8.3e-05,-0.00011,-7e-05
10079,True,,58.459,74.53,74.423,0.107,15.964,9.418,12.088,12.07,58.352,71.191,71.076,9.401,11.533,11.514,65.052,65.019,96.891,96.455,0.7739281250502701,0.3328162263467753,0.779724938484077,0.3291989133756043,0,490,597,-0.8352392034666991,1,0.8352392034666991,1,0.0004482895051902499,0.00028165415565871194,0.2479,0.5156,0.8769,1.8041,1.7456,3.5309,6.9464,0.00034,-0.000866,-9.5e-05,-0.000284,-0.00014,-0.00028,-0.000152
10080,True,,58.222,74.681,74.002,0.679,15.78,9.379,12.113,12.0,58.138,71.28,70.809,9.365,11.548,11.47,65.011,65.017,97.103,91.801,0.7200665876899943,0.3334571104708725,1.0001001655485473,0.34412893077018464,0,248,293,-0.8355381060036962,1,0.8355381060036962,1,0.00016274970127620508,0.0001374515884453593,0.2857,0.4845,0.6861,1.6472,1.5646,3.289,6.4454,-7.9e-05,-0.000804,-0.000256,0.000215,0.000197,0.000365,0.000246
10081,True,,57.915,74.601,74.459,0.142,16.544,9.328,12.1,12.076,57.784,71.126,71.052,9.306,11.523,11.51,66.375,66.362,95.369,96.693,0.7595153396398526,0.3309470232172387,0.8611048810521525,0.31764555547111334,0,15,68,-0.8074963834965274,1,0.8074963834965274,1,0.0010340121290936524,0.00022069682137075726,0.3448,0.7249,1.3144,2.627,2.7096,5.2877,10.3763,-0.000191,0.001113,2.6e-05,-1e-05,-0.000145,-5e-05,3.3e-05
10082,True,,57.541,74.538,74.347,0.191,16.806,9.266,12.089,12.058,57.445,71.134,71.017,9.25,11.524,11.504,64.64,64.603,96.162,97.005,0.7947137031650813,0.3290027418215978,0.849887778647147,0.3332551763204613,0,71,138,-0.8446581407483791,1,0.8446581407483791,1,0.0027624132104967277,0.000922408760871578,0.5605,1.0532,2.1568,4.285,4.3368,8.7099,17.3077,-0.000457,0.000614,0.000177,-0.000141,8.3e-05,-0.000216,-0.000171
10083,True,,57.492,74.617,74.396,0.221,16.904,9.258,12.102,12.066,57.382,71.171,71.181,9.239,11.53,11.532,64.048,64.084,96.603,94.24,0.8626790504245692,0.33086605775427064,0.8884045433987353,0.3631573595023324,0,854,1037,-0.8369135459975041,1,0.8369135459975041,1,0.0014386716791329275,0.000865429466701266,0.1156,0.2911,0.3452,0.6314,0.718,1.3543,2.616,0.000549,0.000972,9.5e-05,3e-06,0.000152,9.2e-05,3.5e-05
10084,True,,59.431,74.643,74.411,0.232,14.98,9.58,12.107,12.068,59.266,71.363,71.039,9.552,11.562,11.508,66.598,66.686,96.041,94.958,0.8577096569436171,0.3302359714160787,0.7171747433541754,0.30102286301311276,0,65,123,-0.8407811584561387,1,0.8407811584561387,1,0.001485990506859475,0.0005301053321146447,0.3042,0.5615,0.9709,1.8946,1.9638,3.7989,7.4622,0.001786,-0.000709,-0.000157,8.5e-05,0.000214,-9.2e-05,-1.9e-05
10085,True,,63.663,74.646,74.466,0.18,10.803,10.283,12.107,12.077,63.199,71.421,71.088,10.206,11.572,11.516,70.822,70.83,96.488,94.109,0.8290984145616191,0.33279644698899596,0.6466588948093641,0.25452027539215444,0,198,263,-0.8360805375123164,1,0.8360805375123164,1,0.0031685495312393486,0.0017109165526787702,0.3334,0.3854,0.6517,1.2663,1.0944,2.3704,4.7248,0.002899,-0.000227,0.000345,0.000294,-0.000218,0.000136,2.8e-05
10086,True,,63.19,74.644,73.721,0.923,10.531,10.204,12.107,11.954,62.783,71.241,70.691,10.137,11.542,11.45,71.165,71.293,96.258,91.966,0.9972138259221217,0.3281794082533407,0.933537936090644,0.3666914836901592,0,327,414,-0.8452411043963366,1,0.8452411043963366,1,0.00490209336768578,0.002562470819495935,0.5996,1.2146,2.5912,4.5839,4.7156,9.3735,18.7524,0.001614,-0.000378,0.000402,0.000178,-9.8e-05,0.0,-4.8e-05
10087,True,,62.677,74.68,74.519,0.161,11.842,10.119,12.113,12.086,62.336,71.301,71.202,10.062,11.552,11.535,66.354,66.439,97.258,96.137,0.8081893365240371,0.3317557191155671,0.8874377179837054,0.3286387962803503,0,755,936,-0.835996527845964,1,0.835996527845964,1,0.0014260797792548785,0.0008844386427724524,0.2679,0.354,0.7765,1.3243,1.2845,2.5543,5.0272,0.001726,0.00036,-0.000142,-9.6e-05,0.000106,9.1e-05,5.9e-05
10088,True,,55.897,74.551,74.343,0.208,18.446,8.993,12.092,12.057,55.838,71.292,71.142,8.983,11.55,11.525,62.31,62.281,95.613,94.149,0.7125812216070462,0.3322482698492702,0.7959950440199844,0.2990951298080624,0,501,616,-0.8365665912820077,1,0.8365665912820077,1,0.0036576487221493784,0.001993320067841515,0.1851,0.2578,0.3494,0.9823,0.8697,1.914,3.6881,0.001047,-0.001125,-0.000412,0.000113,-9.4e-05,3e-06,-1e-06
10089,True,,67.616,74.604,74.384,0.22,6.768,10.939,12.1,12.064,66.643,71.235,71.07,10.778,11.541,11.513,76.1,76.205,96.069,96.145,0.7369455021826699,0.32493270008038894,0.824345891398643,0.31821311061270324,0,744,887,-0.8475409411948931,1,0.8475409411948931,1,0.0020870444273725407,0.0012987429593831145,0.7989,1.4939,3.1901,6.1671,6.137,12.154,24.2881,-0.000759,4.9e-05,1.7e-05,-0.000334,-0.000266,-6.1e-05,-0.000196
10090,True,,54.226,74.565,74.471,0.094,20.245,8.715,12.094,12.078,54.192,71.08,71.059,8.71,11.515,11.511,59.402,59.372,96.817,96.784,0.7194562600286867,0.32856847930452887,0.7107926710904389,0.2871514636106579,0,134,183,-0.8406894596651,1,0.8406894596651,1,0.0010333712521286163,0.0003151434257240397,0.3417,0.4705,0.8719,1.7972,1.7381,3.5395,7.0671,-0.001784,0.000512,0.000115,5e-05,0.000141,0.000158,8.7e-05
10091,True,,65.836,74.66,74.554,0.106,8.718,10.644,12.11,12.092,65.233,71.2,71.213,10.544,11.535,11.537,75.954,75.817,97.377,97.728,0.7198293268494675,0.3334872211790869,0.7917589302386174,0.31050830077258024,0,62,77,-0.8337943121250646,1,0.8337943121250646,1,0.0003347019208624119,0.00016319488121003351,0.4136,0.7481,1.4913,2.759,2.6452,5.3414,10.9059,0.001189,-0.000591,-0.000525,-0.000258,-0.000149,-8.6e-05,1.7e-05
10092,True,,66.37,74.796,74.563,0.233,8.193,10.733,12.132,12.094,65.681,71.334,71.2,10.618,11.557,11.535,73.193,73.224,95.914,96.043,0.6973726245695919,0.3343713973674189,0.6410349260007916,0.26258095545719307,0,508,614,-0.8350638891747622,1,0.8350638891747622,1,0.001509996040126001,0.0002776933977854026,0.3633,0.602,0.9855,1.8818,1.9056,3.7624,7.5864,-0.00202,0.001025,0.000193,-0.000129,6.2e-05,1.9e-05,3.4e-05
10093,True,,68.13,74.677,74.331,0.346,6.201,11.025,12.112,12.055,67.156,71.308,71.06,10.863,11.553,11.512,72.942,72.821,95.689,94.172,0.7045524484494632,0.32727940203746286,0.862383170147963,0.3238981823930285,0,166,229,-0.8420616340731613,1,0.8420616340731613,1,0.002070995901917804,0.0008216093432278516,0.4323,0.6033,1.3346,2.7576,2.7076,5.3349,10.5011,-0.001522,0.001506,0.000488,-0.000124,-6.4e-05,1.7e-05,7.6e-05
10094,True,,63.859,74.671,74.383,0.288,10.524,10.316,12.111,12.064,63.377,71.379,71.254,10.235,11.565,11.544,74.058,74.23,96.5,94.133,0.7626514155075785,0.33255029342614206,0.884684449268856,0.3263816256268238,0,185,288,-0.8390224850218146,1,0.8390224850218146,1,0.002412859645562004,0.0012143385001453033,0.1097,0.3307,0.4194,0.7698,0.8191,1.6405,2.8705,0.001749,-0.001162,-0.000288,-0.000131,-0.000112,-0.000251,-4e-05
10095,True,,66.427,74.593,74.396,0.197,7.969,10.742,12.098,12.066,65.751,71.149,71.061,10.63,11.526,11.512,71.762,71.71,95.348,94.583,0.7965697129008165,0.3309610585664594,0.8480432618771443,0.31950858223874673,0,10,60,-0.5602067559698298,1,0.5602067559698298,1,0.0024001013468261676,0.00040829759436984,0.01,0.1752,0.1868,0.4252,0.6092,0.9296,1.9741,0.000805,-0.000356,0.000257,0.000159,-0.00018,0.000154,3.5e-05
10096,True,,61.029,74.472,74.054,0.418,13.025,9.845,12.078,12.009,60.781,71.144,70.914,9.804,11.526,11.487,65.172,65.193,96.819,91.213,0.8140978821597535,0.3280245172011951,0.7801950691878083,0.3058389498010812,0,69,106,-0.8455969984020157,1,0.8455969984020157,1,0.0011893101572425689,0.0003944783516625929,0.6162,1.4128,2.52,4.9746,4.8747,9.6948,19.3168,-0.00041,0.000196,-0.000572,-0.000458,-0.000252,-0.000181,-0.000165
10097,True,,70.623,74.733,74.648,0.085,4.025,11.439,12.122,12.108,68.973,71.29,71.195,11.165,11.55,11.534,80.402,80.389,96.118,96.434,0.7259816693797068,0.3324819694679882,0.750511097631372,0.29032653179697465,0,143,196,-0.8343378012759786,1,0.8343378012759786,1,0.0009183770719156557,0.0002954877765881062,0.3234,0.5935,1.1395,2.3624,2.3969,4.7469,9.3549,0.000492,4.3e-05,-0.00046,1.2e-05,6.5e-05,-0.000145,-6.9e-05
10098,True,,63.453,74.532,74.273,0.259,10.82,10.248,12.088,12.045,63.019,71.103,70.997,10.176,11.519,11.501,71.544,71.611,95.695,91.136,0.7323267153028798,0.33287999652008016,0.8089340318071392,0.2981854917777047,0,252,346,-0.8360702020790995,1,0.8360702020790995,1,0.0025727200525424527,0.0006758269340511255,0.2088,0.2756,0.5173,1.2254,1.2511,2.604,5.0217,0.000949,-0.000138,-0.000274,-1e-06,8e-06,-5e-06,0.000149
10099,True,,56.385,74.628,74.27,0.358,17.885,9.074,12.104,12.045,56.301,71.277,70.944,9.06,11.548,11.492,60.834,60.805,97.014,93.934,0.7638654285832313,0.33380961868099474,0.899008642161962,0.3509601699739959,0,497,645,-0.8351546974467965,1,0.8351546974467965,1,0.0020736274325056643,0.0010097681103154348,0.2686,0.5107,1.0009,1.8747,1.7778,3.5744,7.3823,0.000521,0.000267,8.4e-05,1.7e-05,-0.000138,-0.000149,-5.2e-05
