seed,valid,calibration_error,nominal_sndr,physical_sndr,calibrated_sndr,oracle_gap_db,cal_gain_db,nominal_enob,physical_enob,calibrated_enob,nominal_sndr_int12,physical_sndr_int12,calibrated_sndr_int12,nominal_enob_int12,physical_enob_int12,calibrated_enob_int12,nominal_sfdr_int12,nominal_sfdr,physical_sfdr,calibrated_sfdr,dnl_peak,dnl_rms,inl_peak,inl_rms,n_missing,n_non_monotonic,n_float_backsteps,worst_float_step_lsb,max_integer_jump,max_float_rollback_lsb,max_integer_rollback_lsb,float_nonmonotonic_input_fraction,integer_nonmonotonic_input_fraction,err_H1C,err_H2C,err_H4C,err_H8C-R,err_H8C-A,err_H16C,err_H32C,ratio_H1C,ratio_H2C,ratio_H4C,ratio_H8C-R,ratio_H8C-A,ratio_H16C,ratio_H32C
10056,True,,59.081,74.655,72.658,1.997,13.577,9.522,12.109,11.777,58.937,71.179,70.169,9.498,11.531,11.364,63.896,63.877,95.936,81.638,0.8420325918665573,0.3302715112478063,0.9262226595564935,0.3467343109478642,0,726,878,-0.8425492515821134,1,0.8425492515821134,1,0.0010993687718133746,0.0008401519166326445,0.3967,1.159,1.6612,3.4562,3.1192,6.6628,11.6493,-0.000673,0.000641,0.001694,-0.001275,0.000599,-0.000233,-5.3e-05
10057,True,,59.709,74.487,72.349,2.138,12.64,9.626,12.081,11.726,59.544,71.275,70.032,9.599,11.547,11.341,66.25,66.154,96.672,83.034,1.2000452850462162,0.3307249951964086,1.0212815301976614,0.3445428942722,0,9,19,-0.41969867787247495,1,0.41969867787247495,1,9.05303960238353e-05,4.170727767496829e-05,0.2784,0.3326,0.9862,0.9641,1.599,2.9031,3.6437,0.001712,-0.000925,-0.002129,-0.000268,0.000385,-0.000137,-0.000166
10058,True,,56.737,74.596,73.349,1.247,16.612,9.132,12.099,11.892,56.627,71.313,70.557,9.114,11.554,11.428,61.98,61.948,96.248,90.5,0.9853682632021319,0.3347731195876731,1.0329365367381151,0.3422493909143497,0,115,136,-0.8358848744642273,1,0.8358848744642273,1,0.0001148399680344168,6.261681388030664e-05,0.186,0.2702,0.9984,1.6312,1.4024,2.548,5.74,-0.001836,-0.001402,-0.001849,-0.000158,6.3e-05,-0.000165,0.000119
10059,True,,58.585,74.794,72.328,2.466,13.743,9.439,12.132,11.722,58.468,71.305,70.016,9.42,11.552,11.338,64.349,64.33,96.694,81.957,0.7236893703122451,0.33242343305863403,1.2352132187598701,0.4233030749931459,0,0,5,-0.20938794293624596,1,0.20938794293624596,0,0.00028300870736883615,0.0,0.0517,0.0757,0.4446,0.3382,0.2758,1.0878,0.9257,-0.001344,4e-06,0.001092,6.5e-05,-0.001077,0.000456,-0.000132
10060,True,,59.193,74.706,73.56,1.146,14.367,9.54,12.117,11.927,59.067,71.318,70.692,9.519,11.554,11.451,63.816,63.776,96.147,88.736,0.9622977965826565,0.3293676639053862,1.0189800706335173,0.3758790533907843,0,509,620,-0.8431130327364826,1,0.8431130327364826,1,0.001630673976652828,0.001098861459711779,0.5948,1.0025,1.7029,3.7313,3.6216,6.4444,13.4918,-0.002913,-0.000844,0.00068,-0.000916,6.7e-05,0.000104,-7.6e-05
10061,True,,60.469,74.721,71.927,2.794,11.458,9.752,12.12,11.656,60.304,71.185,69.815,9.725,11.532,11.305,65.97,65.873,97.023,81.45,0.9920808792302682,0.33256237935637045,1.0725396615679936,0.3443390392100135,0,120,138,-0.8418996710529427,1,0.8418996710529427,1,0.0013355064314109196,0.0011613099403566167,0.6189,1.14,1.9508,3.1762,2.451,4.9154,10.3897,-0.000209,-0.003984,-0.000608,-5e-05,-7.7e-05,-3e-06,-0.000338
10062,True,,62.073,74.548,71.596,2.952,9.523,10.019,12.091,11.601,61.764,71.262,69.683,9.967,11.545,11.283,67.973,67.915,95.692,82.326,0.8155741511732562,0.3382186412250811,1.2263992154558778,0.38408918033885936,0,2,18,-0.4195696721312743,1,0.4195696721312743,1,0.00035350866447016877,3.097372316071545e-05,0.3393,0.721,0.702,1.2244,0.4344,1.7117,3.1818,0.000482,0.000492,0.001693,-0.000859,0.000622,0.001004,-5.4e-05
10063,True,,59.068,74.658,71.442,3.216,12.374,9.52,12.109,11.575,58.945,71.367,69.451,9.499,11.563,11.244,63.376,63.347,95.326,80.215,1.136189650238494,0.3279676715161686,1.1540980281313213,0.42658241062892877,0,499,585,-0.8460743801656463,1,0.8460743801656463,1,0.0015444335609007289,0.0013156094194776296,0.5558,1.4564,2.9103,5.1598,6.3373,10.4514,20.5082,0.003871,0.001583,-0.000894,0.000793,0.000299,9e-05,-5.7e-05
10064,True,,64.051,74.768,73.145,1.623,9.094,10.347,12.128,11.858,63.664,71.216,70.341,10.283,11.537,11.392,70.143,70.113,96.891,86.154,1.3570214599963952,0.3319273187013196,1.0697245255009526,0.37565229415404805,0,0,0,0.0,1,0.0,0,0.0,0.0,0.4932,0.5461,1.092,2.1981,1.4834,3.0516,5.7787,0.001803,0.003592,-0.001584,0.001592,0.000567,-0.000396,-0.000242
10065,True,,64.574,74.677,73.39,1.287,8.816,10.434,12.112,11.899,64.085,71.353,70.66,10.353,11.56,11.445,72.686,72.546,97.219,90.026,0.8762366256197653,0.3334432865366256,0.8054984982098026,0.3060102743474367,0,4,18,-0.4187116564419284,1,0.4187116564419284,1,0.00025031144910770894,5.5624766468434506e-05,0.4117,0.5473,0.7115,0.7261,0.2555,0.9263,1.5448,0.002091,0.003208,0.001735,0.000441,-0.000444,-5.7e-05,-0.000579
10066,True,,54.938,74.795,72.531,2.264,17.593,8.834,12.132,11.756,54.868,71.31,70.022,8.822,11.553,11.339,60.539,60.495,96.676,84.959,1.083404328771374,0.3339680005693447,1.0878816913837595,0.3707455737166118,0,625,732,-0.8383662606206599,1,0.8383662606206599,1,0.0011301605912079318,0.0009456468912280735,0.3667,0.3168,0.6259,0.095,0.4897,1.0091,1.3662,-0.003086,-0.001848,-0.001824,0.000614,2.3e-05,0.000318,-0.000126
10067,True,,64.513,74.468,73.502,0.966,8.989,10.424,12.078,11.917,64.089,71.103,70.56,10.354,11.519,11.429,74.523,74.394,95.091,88.062,0.8667381828846408,0.33255242315045386,0.9355939674282424,0.33363661443852727,0,241,299,-0.8363116511795852,1,0.8363116511795852,1,0.0012146823426507762,0.000884035466637317,0.4151,0.0856,0.9115,1.3319,1.1462,2.5277,4.216,-0.005616,-0.00158,-0.00224,0.000233,0.000268,0.00072,0.000329
10068,True,,58.713,74.891,72.878,2.013,14.165,9.461,12.148,11.814,58.576,71.333,70.315,9.438,11.557,11.388,64.852,64.893,95.268,85.65,0.807062096985528,0.3354767438578394,1.114680941558238,0.38000606037048457,0,244,292,-0.832740213523266,1,0.832740213523266,1,0.00013609314714687292,0.00011372167090385635,0.4775,1.2196,1.6223,3.5782,3.6446,6.9327,13.7157,-0.00149,-0.005365,-0.001613,0.000713,4.5e-05,2.5e-05,0.000167
10069,True,,60.694,74.711,72.27,2.441,11.576,9.79,12.118,11.713,60.494,71.243,69.944,9.756,11.542,11.326,66.849,66.8,96.525,81.183,0.8854462149216815,0.3338458294209659,1.3840324380464504,0.5090095719034107,0,860,1022,-0.8369954011245682,1,0.8369954011245682,1,0.003407407298962662,0.0028662626141874844,0.3113,0.198,0.3366,0.5409,0.9388,1.9191,3.2075,-0.00598,-0.002237,-0.000757,-0.001043,0.000322,0.000354,6.3e-05
10070,True,,64.95,74.629,71.097,3.532,6.147,10.497,12.104,11.518,64.409,71.196,69.18,10.407,11.534,11.199,72.635,72.649,95.311,77.948,,,,,1,186,222,-0.8421160865768798,1,0.8421160865768798,1,0.0005058612845585994,0.0004101977277780001,0.8669,0.9397,1.4286,2.8811,3.7294,4.851,11.454,0.000754,0.001493,0.001182,-0.00109,4.6e-05,-0.00018,-0.000649
10071,True,,61.857,74.542,72.757,1.785,10.9,9.983,12.09,11.793,61.571,71.194,70.14,9.935,11.534,11.359,68.564,68.608,96.277,82.66,0.9984218208153453,0.3325140239856982,1.055909364354371,0.36525307434779414,0,323,395,-0.8400861626837468,1,0.8400861626837468,1,0.002580856007965984,0.0020633401506246524,0.0421,0.4317,1.0224,1.6359,1.4266,3.1443,5.4473,0.002596,-0.000656,-0.001268,-0.000481,0.00078,-0.000293,4.8e-05
10072,True,,61.195,74.707,72.89,1.817,11.695,9.873,12.117,11.816,60.935,71.043,70.322,9.83,11.509,11.389,68.986,69.075,96.398,83.53,0.7616757744566316,0.33451614856415274,0.9423661540027808,0.3294671040092951,0,63,76,-0.836055532870887,1,0.836055532870887,1,0.0005297799640330983,0.0003923517746116821,0.5772,0.485,0.4326,1.0106,1.4057,2.9468,5.0651,0.006323,0.001277,-0.001655,-0.000476,0.000274,0.000394,1.2e-05
10073,True,,68.198,74.585,71.82,2.765,3.622,11.036,12.097,11.638,67.119,71.361,69.683,10.857,11.562,11.283,76.018,75.912,97.531,84.687,1.1366378411267095,0.3357092374628106,1.4006579331253308,0.4458997689085397,0,120,151,-0.8383662606206599,1,0.8383662606206599,1,0.0017762632607290834,0.0012506241456310444,0.4818,0.8537,0.6514,0.4369,0.1156,0.7992,1.4275,0.002257,0.00081,0.000185,1.3e-05,0.000589,0.000573,-0.000103
10074,True,,66.151,74.572,72.506,2.066,6.355,10.696,12.095,11.752,65.384,71.23,70.178,10.569,11.54,11.365,69.647,69.76,95.203,85.194,1.1523874766722257,0.3305963212265262,0.9434909617068725,0.34364653736117234,0,253,292,-0.8476067270376006,1,0.8476067270376006,1,0.0009380491737905732,0.000812761784139759,1.0527,2.1948,3.5603,6.101,6.2872,12.151,24.609,0.003927,-0.005058,-0.001925,4.8e-05,-0.000396,2.4e-05,9.1e-05
10075,True,,71.336,74.613,73.654,0.959,2.318,11.558,12.102,11.943,69.444,71.277,70.655,11.243,11.548,11.444,82.917,83.432,94.055,88.911,0.7910081645505365,0.32732344256480395,0.8186127747134195,0.2930572811854033,0,683,827,-0.8465116279071481,1,0.8465116279071481,1,0.0026191680348066596,0.0018166139125970688,0.7413,1.7428,3.1073,5.5332,5.8043,11.0857,22.3527,0.001591,0.000619,-0.00125,-1.1e-05,-0.000527,0.00049,-7.6e-05
10076,True,,62.548,74.536,72.112,2.424,9.564,10.098,12.089,11.686,62.214,71.081,69.888,10.042,11.515,11.317,70.116,70.206,94.546,84.716,1.0168635973510698,0.33498715058445305,1.2884258094505097,0.4404520721006932,0,8,9,-0.41807044410415983,1,0.41807044410415983,1,1.4729105645493575e-05,1.451522594569555e-05,0.9158,0.1524,0.7099,1.2708,1.5696,3.2592,4.8602,0.011583,-0.003184,-0.000499,-0.000863,1.2e-05,0.000995,0.000186
10077,True,,69.065,74.376,72.088,2.288,3.023,11.18,12.063,11.682,67.789,71.126,69.832,10.968,11.523,11.308,77.258,77.118,95.855,86.268,0.9665346550483465,0.33093869053522884,1.2019893967109372,0.38997263074875227,0,119,144,-0.8467741935487538,1,0.8467741935487538,1,0.0014050020410466438,0.0011610780755871616,1.4309,1.4616,2.7532,6.3851,5.5612,11.6623,22.6709,-0.011002,0.003303,8.8e-05,0.000925,0.000691,-3.3e-05,4.7e-05
10078,True,,60.339,74.767,68.455,6.312,8.116,9.731,12.127,11.079,60.137,71.203,67.319,9.697,11.535,10.89,67.071,67.096,96.29,76.938,1.2504350983204886,0.33564703203735546,1.6012643059863672,0.5543430788667203,0,663,792,-0.8378516624043186,1,0.8378516624043186,1,0.003172137772982927,0.002654950645693685,0.3145,0.754,0.49,0.7778,0.4527,0.6971,0.8801,-0.004673,-0.00568,0.000589,-0.000434,0.00077,0.000648,-0.000411
10079,True,,58.459,74.53,72.586,1.944,14.127,9.418,12.088,11.765,58.352,71.191,70.099,9.401,11.533,11.352,65.052,65.019,96.891,83.971,1.0609046872860652,0.334252209761737,1.2878202981214084,0.42213437325673453,0,499,596,-0.8389244558261453,1,0.8389244558261453,1,0.00050315585745158,0.00022858709330056737,0.6739,0.1766,0.4413,1.1092,0.8755,1.5066,3.2724,-0.008891,-7.9e-05,0.000533,-0.000844,-0.000396,-0.000185,-0.000117
10080,True,,58.222,74.681,73.221,1.46,14.999,9.379,12.113,11.871,58.138,71.28,70.622,9.365,11.548,11.439,65.011,65.017,97.103,86.042,1.0260341929876948,0.3348915630792946,0.9081976441790545,0.30844573707534995,0,244,292,-0.8376802700217922,1,0.8376802700217922,1,0.000161838160588865,0.00013523462734079425,0.1296,0.2844,0.3439,0.3721,0.5632,0.2421,1.0782,0.001602,-0.002464,0.000978,0.000382,0.000743,-8.7e-05,4.3e-05
10081,True,,57.915,74.601,74.02,0.581,16.105,9.328,12.1,12.003,57.784,71.126,70.815,9.306,11.523,11.471,66.375,66.362,95.369,89.945,0.7439594779468852,0.3299246668717764,0.7918906062753659,0.2954721214499947,0,9,24,-0.4205175600741313,1,0.4205175600741313,1,0.00037759113850790484,0.00015115343700537395,0.9073,0.7397,1.8339,2.3926,2.0276,4.1504,7.9739,-0.009409,-0.001507,-0.002806,-0.000473,0.001189,0.000799,0.00026
10082,True,,57.541,74.538,71.969,2.569,14.428,9.266,12.089,11.663,57.445,71.134,69.763,9.25,11.524,11.296,64.64,64.603,96.162,84.98,0.7947137031650813,0.33225957353280083,1.1796451863257582,0.3852250911544193,0,62,80,-0.841813135985376,1,0.841813135985376,1,0.0010459396997818003,0.0006409947141799073,0.6401,0.3233,1.4146,2.7818,2.4151,5.49,10.0047,0.002591,0.00188,0.000717,-0.000527,-0.000211,-0.000105,-7.5e-05
10083,True,,57.492,74.617,73.71,0.907,16.218,9.258,12.102,11.952,57.382,71.171,70.612,9.239,11.53,11.437,64.048,64.084,96.603,87.802,0.7807729970701875,0.3330536403978891,0.8635106733418937,0.3204188988376318,0,850,1028,-0.8375089477453912,1,0.8375089477453912,1,0.0009862319158515354,0.0007669869043620797,0.1156,0.2285,0.2284,0.6626,0.8624,0.881,1.6668,0.001524,-0.001894,0.000161,0.001036,-0.000293,-0.00036,0.000196
10084,True,,59.431,74.643,73.037,1.606,13.606,9.58,12.107,11.84,59.266,71.363,70.469,9.552,11.562,11.413,66.598,66.686,96.041,82.094,0.9570667113061693,0.3310686550915157,1.2414113115468466,0.45984249200123894,0,58,72,-0.8405172413795299,1,0.8405172413795299,1,0.0005825179509821592,0.00046925057162445745,0.2208,0.6553,0.6858,1.6914,2.2488,3.9179,7.0364,4.1e-05,-0.001496,0.000821,0.000567,-0.000797,-7.3e-05,9.3e-05
10085,True,,63.663,74.646,74.332,0.314,10.669,10.283,12.107,12.055,63.199,71.421,71.002,10.206,11.572,11.502,70.822,70.83,96.488,92.439,0.8290984145621243,0.3356648410200106,0.853849565074941,0.3205622191732719,0,186,245,-0.8340546871022525,1,0.8340546871022525,1,0.0018605563133018417,0.0014315105478731704,0.8021,0.8212,1.5719,2.5894,2.4733,5.1282,9.8811,-0.003487,0.001646,-0.000797,0.000181,0.000193,0.000386,0.000193
10086,True,,63.19,74.644,72.855,1.789,9.665,10.204,12.107,11.81,62.783,71.241,70.275,10.137,11.542,11.381,71.165,71.293,96.258,87.62,0.9972138259223742,0.3281477500632079,1.1933633787919127,0.3712790237986506,0,314,374,-0.8449832344599599,1,0.8449832344599599,1,0.0025986003617064638,0.0021803249439251,0.5684,1.5696,2.7748,5.0787,4.4397,9.2509,17.8795,0.004761,0.000812,-0.00098,-0.001035,0.000109,-0.000206,0.000321
10087,True,,62.677,74.68,74.356,0.324,11.679,10.119,12.113,12.059,62.336,71.301,70.941,10.062,11.552,11.492,66.354,66.439,97.258,94.106,0.8078136035168273,0.3383398942241432,0.9093313869088773,0.311103990058051,0,746,909,-0.8331637843339195,1,0.8331637843339195,1,0.0007999462910343547,0.0006489452280171095,0.4764,0.9939,1.668,3.1811,3.1438,6.6429,12.6449,-0.000681,0.00095,0.000666,0.0004,0.000336,-0.000187,0.00015
10088,True,,55.897,74.551,71.878,2.673,15.981,8.993,12.092,11.647,55.838,71.292,69.699,8.983,11.55,11.286,62.31,62.281,95.613,78.288,0.8911598050063994,0.3337017495342786,1.1324782329532503,0.41788520364762644,0,486,586,-0.8351177730196468,1,0.8351177730196468,1,0.0020708017453511594,0.001716110185608789,0.1616,0.5095,1.2947,2.4989,1.6041,3.7148,7.7428,-0.001552,0.000499,0.001558,-0.000189,-0.000276,-0.000767,0.000332
10089,True,,67.616,74.604,72.642,1.962,5.026,10.939,12.1,11.774,66.643,71.235,70.203,10.778,11.541,11.369,76.1,76.205,96.069,85.612,1.2563123144941097,0.32587344144787644,1.0713321677436851,0.359855358957784,0,747,876,-0.8511743920184927,1,0.8511743920184927,1,0.0014539796973830643,0.001239557698790232,1.0984,2.4079,4.0026,8.5929,8.9165,17.072,33.9702,-0.000525,-0.002715,0.002053,-0.000784,0.00013,-0.000212,-0.000452
10090,True,,54.226,74.565,73.819,0.746,19.593,8.715,12.094,11.97,54.192,71.08,70.794,8.71,11.515,11.467,59.402,59.372,96.817,91.681,0.719456260028813,0.332612555097379,0.9838597514377341,0.3509229998300657,0,121,148,-0.8381088825217375,1,0.8381088825217375,1,0.00011297696109428303,6.575672087678376e-05,0.2714,0.4436,0.1727,0.0355,0.1521,0.4223,0.6131,-0.003687,-0.001876,-0.000237,0.000344,0.00057,0.00059,0.000122
10091,True,,65.836,74.66,73.573,1.087,7.737,10.644,12.11,11.929,65.233,71.2,70.599,10.544,11.535,11.435,75.954,75.817,97.377,85.57,0.9524540309799003,0.33409129373172297,1.0726499904099218,0.3448707019661932,0,59,72,-0.8374233128838569,1,0.8374233128838569,1,0.00018951663624425198,0.00015529835470002402,0.0547,0.1777,0.1572,0.5478,0.874,0.6891,1.8778,-0.001431,-0.001086,-0.000354,0.000305,-0.000489,-7.3e-05,-0.000219
10092,True,,66.37,74.796,72.624,2.172,6.254,10.733,12.132,11.771,65.681,71.334,70.151,10.618,11.557,11.361,73.193,73.224,95.914,87.406,1.0528727557156365,0.33475171642483087,1.1662813640286382,0.39702227238334636,0,497,595,-0.8376374328818201,1,0.8376374328818201,1,0.0004344460828869412,0.0002081992329221938,0.4478,0.9458,0.1912,0.6787,0.3307,0.5749,0.5747,-0.006994,0.006748,-0.000558,-0.000673,-0.000403,0.000179,-9.1e-05
10093,True,,68.13,74.677,72.174,2.503,4.044,11.025,12.112,11.697,67.156,71.308,69.806,10.863,11.553,11.303,72.942,72.821,95.689,82.499,0.8536930844920144,0.340861374568942,1.5875435195507832,0.5453644700160277,0,122,146,-0.834947497196481,1,0.834947497196481,1,1.4212661077091931e-05,1.1876333229150944e-05,0.4583,0.5742,0.6858,1.9846,2.7662,4.6299,8.1864,0.003398,0.000822,-0.00089,0.000196,-0.000783,0.000829,0.000347
10094,True,,63.859,74.671,72.795,1.876,8.936,10.316,12.111,11.8,63.377,71.379,70.286,10.235,11.565,11.383,74.058,74.23,96.5,84.376,1.188095441478099,0.33312113340086064,0.9981853067524036,0.35304929313390593,0,184,217,-0.8365679264557002,1,0.8365679264557002,1,0.0011646013932344046,0.0009769862131965602,0.4918,0.3998,0.6171,0.8825,1.3879,1.4767,3.6178,-0.008464,0.001411,-0.000372,-0.000124,0.000515,-0.000158,9.7e-05
10095,True,,66.427,74.593,72.908,1.685,6.481,10.742,12.098,11.819,65.751,71.149,70.308,10.63,11.526,11.387,71.762,71.71,95.348,82.432,0.7965742800353126,0.33235862222952345,1.0198699243499276,0.33787437833655004,0,4,11,-0.4186688477661846,1,0.4186688477661846,1,0.00027641613305662613,9.955386066667904e-05,0.4431,0.4602,0.2936,0.6607,0.8395,0.8047,1.8646,0.005834,0.001932,0.000278,0.000418,0.000542,-0.000163,-0.000245
10096,True,,61.029,74.472,71.236,3.236,10.207,9.845,12.078,11.541,60.781,71.144,69.308,9.804,11.526,11.221,65.172,65.193,96.819,81.246,0.9757849259608713,0.3303913195053547,1.1610366233076166,0.4083256067332625,0,58,76,-0.8452884714624815,1,0.8452884714624815,1,0.00037377802932089723,0.00024216251948121822,0.6475,1.5495,1.8978,5.2129,5.2541,9.6987,18.4926,-0.001339,0.001068,0.001413,-0.001363,0.000431,-0.000424,-0.000233
10097,True,,70.623,74.733,73.42,1.313,2.797,11.439,12.122,11.904,68.973,71.29,70.641,11.165,11.55,11.442,80.402,80.389,96.118,87.027,0.7259816693795489,0.33287115992667404,1.0162727028247287,0.3378414903750726,0,137,186,-0.8346922136161083,1,0.8346922136161083,1,0.00039684506377164253,0.00027885126515649343,0.7994,0.284,1.9145,2.1709,2.126,4.1766,8.5033,-0.004162,-0.00185,0.003126,6.9e-05,-0.000704,-0.000313,-2e-05
10098,True,,63.453,74.532,73.729,0.803,10.276,10.248,12.088,11.955,63.019,71.103,70.799,10.176,11.519,11.468,71.544,71.611,95.695,87.462,0.7323267153026904,0.3328730127866308,0.9654971749956532,0.34607853692204604,0,242,301,-0.8363116511795852,1,0.8363116511795852,1,0.0005894688933075305,0.00044147324750961475,0.6073,0.4192,1.0017,1.5144,1.1613,2.3393,4.1812,0.007189,-0.002186,0.00177,-0.000549,-0.000155,0.000242,-0.000133
10099,True,,56.385,74.628,73.675,0.953,17.29,9.074,12.104,11.946,56.301,71.277,70.811,9.06,11.548,11.47,60.834,60.805,97.014,90.217,0.7638657619344265,0.333738924429201,1.1103840960772204,0.395885615000562,0,492,601,-0.834947497196481,1,0.834947497196481,1,0.0013000421418701276,0.0009276246853098828,0.6417,0.6765,1.3247,2.7419,2.3283,4.2494,8.2558,-0.003007,-0.003295,0.001369,0.001593,-0.001176,5.1e-05,-0.000111
