sample,ideal_code,q2_code,endpoint_fit_error_lsb
1667,78.98852348327637,78.5,0.04760749889452143
1667,79.23846244812012,78.5,-0.20232914242806999
1667,79.48840141296387,79.5,0.5477342162493386
1667,79.73834037780762,79.5,0.297797574926733
1667,79.98827934265137,79.5,0.047860933604141565
1667,80.23821830749512,79.5,-0.20207570771844985
1667,80.48815727233887,80.5,0.5479876509589587
1667,80.73809623718262,80.5,0.2980510096363673
1667,80.98803520202637,80.5,0.0481143683137617
1667,81.23797416687012,80.5,-0.2018222730088297
1667,81.48791313171387,81.5,0.5482410856685789
1667,81.73785209655762,81.5,0.29830444434598746
1667,81.98779106140137,81.5,0.04836780302338184
1667,82.23773002624512,82.5,0.7984311617007904
1667,82.48766899108887,82.5,0.548494520378199
1667,82.73760795593262,82.5,0.2985578790556076
1667,82.98754692077637,82.5,0.04862123773301619
1667,83.23748588562012,83.5,0.7986845964104106
1667,83.48742485046387,83.5,0.5487479550878192
1667,83.73736381530762,83.5,0.29881131376522774
1667,83.98730278015137,83.5,0.048874672442636324
1667,84.23724174499512,84.5,0.7989380311200449
1667,84.48718070983887,84.5,0.5490013897974393
1667,84.73711967468262,84.5,0.2990647484748479
1667,84.98705863952637,84.5,0.04912810715225646
1667,85.23699760437012,84.5,-0.20080853417033495
1667,85.48693656921387,85.5,0.5492548245070594
1667,85.73687553405762,85.5,0.299318183184468
1667,85.98681449890137,85.5,0.0493815418618766
1667,86.23675346374512,85.5,-0.20055509946071481
1667,86.48669242858887,86.5,0.5495082592166938
1667,86.73663139343262,86.5,0.29957161789408815
1667,86.98657035827637,86.5,0.049634976571496736
1667,87.23650932312012,86.5,-0.20030166475109468
1667,87.48644828796387,87.5,0.5497616939263139
1667,87.73638725280762,87.5,0.2998250526037225
1667,87.98632621765137,87.5,0.04988841128111687
1667,88.23626518249512,87.5,-0.20004823004147454
1667,88.48620414733887,88.5,0.550015128635934
1667,88.73614311218262,88.5,0.30007848731334263
